ProductKey,CurrencyAlternateKey,FIRST_NAME,LAST_NAME,OrderDateKey,OrderQuantity,UnitPrice,SecretCode
379,GBP,Veronica,Vance,10.04.2012 00:00:00,1,2181,56,0AFE4126-5
343,AUD,Wayne,Raji,10.04.2012 00:00:00,1,782,99,3B39B086-0
339,AUD,Hector,Gill,10.04.2012 00:00:00,1,782,99,4AD8F36E-D
333,AUD,Christy,Gao,10.04.2012 00:00:00,1,782,99,4A237D9B-B
352,GBP,Tyrone,Hernandez,11.04.2012 00:00:00,1,2071,42,6D4C0592-3
377,USD,Danny,Jim+enez,11.04.2012 00:00:00,1,2181,56,E31B081A-F
383,USD,Allison,Lopez,11.04.2012 00:00:00,1,1000,44,A0B890B1-5
360,USD,Anna,Coleman,11.04.2012 00:00:00,1,2049,10,1FAE954D-C
371,AUD,Marshall,Zhao,11.04.2012 00:00:00,1,2181,56,4865EBAC-9
369,AUD,Micah,Lu,11.04.2012 00:00:00,1,2443,35,9516A484-4
371,AUD,Martha,Ye,11.04.2012 00:00:00,1,2181,56,2FFC9500-1
325,USD,Aidan,Bryant,11.04.2012 00:00:00,1,782,99,CDBC13F4-5
375,AUD,Jaime,Deng,11.04.2012 00:00:00,1,2181,56,F3D43832-2
352,AUD,Reginald,Serrano,11.04.2012 00:00:00,1,2071,42,54679EDA-2
352,AUD,Wilson,Pais,11.04.2012 00:00:00,1,2071,42,D0AA83D9-B
354,AUD,Ethan,Jones,11.04.2012 00:00:00,1,2071,42,735D9016-7
337,AUD,Leonard,Lal,11.04.2012 00:00:00,1,782,99,D64528C7-8
368,USD,Edwin,Chen,12.04.2012 00:00:00,1,2443,35,53EBCC5B-0
321,USD,Mindy,Raji,12.04.2012 00:00:00,1,782,99,5F1C948A-6
370,AUD,Erica,Wang,12.04.2012 00:00:00,1,2443,35,AB23A1CA-0
370,AUD,Joy,Dominguez,12.04.2012 00:00:00,1,2443,35,29A87C4D-2
368,AUD,Kristy,Suarez,12.04.2012 00:00:00,1,2443,35,1FC39FB2-4
352,AUD,Louis,Liang,12.04.2012 00:00:00,1,2071,42,DBAAAE5E-0
383,GBP,Casey,Rai,13.04.2012 00:00:00,1,1000,44,3A309B83-6
362,GBP,Janelle,Sanchez,13.04.2012 00:00:00,1,2049,10,2F279BF7-7
369,USD,Alexia,Coleman,13.04.2012 00:00:00,1,2443,35,08852C33-E
373,AUD,Jorge,Cai,13.04.2012 00:00:00,1,2181,56,7F277DBA-6
375,AUD,Francis,Romero,13.04.2012 00:00:00,1,2181,56,C4C490A1-F
383,AUD,Jaclyn,Yuan,13.04.2012 00:00:00,1,1000,44,DD644B42-9
356,USD,Sharon,Raje,14.04.2012 00:00:00,1,2071,42,AB592B2C-B
356,GBP,Beth,Ortega,14.04.2012 00:00:00,1,2071,42,DC4589B8-E
371,USD,Sydney,Hernandez,14.04.2012 00:00:00,1,2181,56,C1A19D44-F
321,GBP,Chloe,Jones,14.04.2012 00:00:00,1,782,99,F3AC2833-A
335,USD,Molly,Schmidt,14.04.2012 00:00:00,1,782,99,77B36908-7
362,USD,Antonio,Simmons,14.04.2012 00:00:00,1,2049,10,C958B0E7-6
323,USD,Marie,Navarro,14.04.2012 00:00:00,1,782,99,0FB79308-C
333,USD,Noah,Zhang,14.04.2012 00:00:00,1,782,99,34B72522-A
371,AUD,Amy,Gao,14.04.2012 00:00:00,1,2181,56,B50FB42D-C
369,USD,Cindy,Lewis,15.04.2012 00:00:00,1,2443,35,B990164E-B
368,USD,Henry,Fernandez,15.04.2012 00:00:00,1,2443,35,1989F0DE-C
368,USD,Angel,Turner,15.04.2012 00:00:00,1,2443,35,7701744C-A
358,USD,Edward,Anderson,15.04.2012 00:00:00,1,2049,10,7A1E2A04-6
323,USD,Ashlee,Raji,15.04.2012 00:00:00,1,782,99,8650501A-3
321,USD,Kathleen,Serrano,15.04.2012 00:00:00,1,782,99,48B5D2A1-B
358,USD,Melanie,Powell,16.04.2012 00:00:00,1,2049,10,F23A3971-5
354,USD,Eduardo,Griffin,16.04.2012 00:00:00,1,2071,42,89B7861C-8
362,USD,Vincent,Ma,16.04.2012 00:00:00,1,2049,10,6294E6C9-5
321,USD,Lacey,Deng,16.04.2012 00:00:00,1,782,99,BB36FA4B-4
354,AUD,Felicia,Moreno,16.04.2012 00:00:00,1,2071,42,618D1D8D-D
362,AUD,Grant,Nara,16.04.2012 00:00:00,1,2049,10,B129ED26-2
360,AUD,Marc,Moreno,16.04.2012 00:00:00,1,2049,10,A1C14543-C
385,GBP,Brad,Xie,17.04.2012 00:00:00,1,1000,44,067C6AEC-C
358,USD,Franklin,Nath,17.04.2012 00:00:00,1,2049,10,2FA81CD0-7
352,USD,Cindy,James,17.04.2012 00:00:00,1,2071,42,6B41153D-7
356,CAD,Melissa,Gonzales,17.04.2012 00:00:00,1,2071,42,5FE52A52-0
379,AUD,David,Lee,17.04.2012 00:00:00,1,2181,56,0178905F-F
323,USD,Steve,Lu,17.04.2012 00:00:00,1,782,99,4A0498D8-C
373,AUD,Ross,Sai,17.04.2012 00:00:00,1,2181,56,3C2ACB8C-F
352,AUD,Gary,Gutierrez,17.04.2012 00:00:00,1,2071,42,8E43A77B-D
352,AUD,Leslie,Hernandez,17.04.2012 00:00:00,1,2071,42,018828B4-6
360,AUD,J+esus,Serrano,17.04.2012 00:00:00,1,2049,10,66F9E9B3-6
354,AUD,Kendra,Diaz,17.04.2012 00:00:00,1,2071,42,530CA2D4-B
327,AUD,Arthur,Suri,17.04.2012 00:00:00,1,782,99,15C5DF18-9
383,GBP,Gabriella,Young,18.04.2012 00:00:00,1,1000,44,CF8B847F-3
371,USD,Evelyn,Kapoor,18.04.2012 00:00:00,1,2181,56,13F26251-C
379,USD,Terry,Tang,18.04.2012 00:00:00,1,2181,56,B7D4182D-2
383,CAD,Randall,Blanco,18.04.2012 00:00:00,1,1000,44,9FBE64C0-6
373,USD,Jay,Sara,18.04.2012 00:00:00,1,2181,56,7E10EE98-A
375,CAD,Stephanie,Flores,18.04.2012 00:00:00,1,2181,56,1A3A4DEF-B
339,GBP,Vincent,Liu,18.04.2012 00:00:00,1,782,99,EDA0B33B-5
323,GBP,Frank,Sanz,18.04.2012 00:00:00,1,782,99,ABB4545F-D
358,AUD,Yolanda,Shan,18.04.2012 00:00:00,1,2049,10,6D2866AD-F
387,USD,Isabella,Hall,19.04.2012 00:00:00,1,1000,44,01CF2351-0
360,USD,Kelvin,Zhang,19.04.2012 00:00:00,1,2049,10,C0C9D78F-8
379,GBP,Gabriella,Roberts,19.04.2012 00:00:00,1,2181,56,2EA65F69-4
375,USD,Martha,Hu,19.04.2012 00:00:00,1,2181,56,54525ADD-0
352,USD,Luke,Young,19.04.2012 00:00:00,1,2071,42,6D110775-6
370,AUD,Barbara,Shen,19.04.2012 00:00:00,1,2443,35,9EBE880B-1
385,AUD,Clarence,She,19.04.2012 00:00:00,1,1000,44,0575AAFD-E
358,AUD,Anne,Ortega,19.04.2012 00:00:00,1,2049,10,D43C5204-A
356,AUD,Krystal,Hu,19.04.2012 00:00:00,1,2071,42,7216076F-8
354,AUD,Dennis,Zeng,19.04.2012 00:00:00,1,2071,42,F566B5AC-E
377,GBP,Micah,Hu,20.04.2012 00:00:00,1,2181,56,1C9AA3CA-8
370,USD,Eduardo,Robinson,20.04.2012 00:00:00,1,2443,35,D8841AA9-2
373,USD,Russell,Nath,20.04.2012 00:00:00,1,2181,56,AC3DF101-D
389,CAD,Mariah,Reed,20.04.2012 00:00:00,1,1000,44,1BA75803-9
371,CAD,Jeremy,Price,20.04.2012 00:00:00,1,2181,56,FBFF0C04-1
358,USD,Natalie,Hughes,20.04.2012 00:00:00,1,2049,10,B7FA8A1A-9
333,USD,Deanna,Alonso,20.04.2012 00:00:00,1,782,99,799EFF83-E
389,USD,Spencer,Gonzales,21.04.2012 00:00:00,1,1000,44,907014A2-F
377,GBP,Ruben,Dominguez,21.04.2012 00:00:00,1,2181,56,B37C11FD-D
323,USD,Ruben,Sai,21.04.2012 00:00:00,1,782,99,FF3BD5AD-9
358,AUD,Jaclyn,Liu,21.04.2012 00:00:00,1,2049,10,4E3450F2-3
362,AUD,Kristy,Torres,21.04.2012 00:00:00,1,2049,10,00294F39-D
354,AUD,Kelvin,Lin,21.04.2012 00:00:00,1,2071,42,610199DF-6
360,AUD,Craig,Munoz,21.04.2012 00:00:00,1,2049,10,492359ED-4
368,USD,Meghan,Diaz,22.04.2012 00:00:00,1,2443,35,8F6F6F5E-3
377,GBP,Colleen,Zhang,22.04.2012 00:00:00,1,2181,56,A211C393-D
373,USD,Nathaniel,Bailey,22.04.2012 00:00:00,1,2181,56,4F785493-4
339,CAD,Zachary,Taylor,22.04.2012 00:00:00,1,782,99,743B0DE2-4
369,AUD,Julia,Barnes,22.04.2012 00:00:00,1,2443,35,D03B5EE7-2
362,CAD,Olivia,Richardson,22.04.2012 00:00:00,1,2049,10,53F255C4-F
356,AUD,Nichole,Shen,22.04.2012 00:00:00,1,2071,42,3A075688-3
352,AUD,Autumn,Wang,22.04.2012 00:00:00,1,2071,42,05363047-A
358,AUD,Alejandro,Goel,22.04.2012 00:00:00,1,2049,10,ACFADFA7-1
360,USD,Marvin,Navarro,23.04.2012 00:00:00,1,2049,10,69C1E2C3-8
368,USD,Emma,Morgan,23.04.2012 00:00:00,1,2443,35,296C6C5E-2
335,USD,Glenn,Sun,23.04.2012 00:00:00,1,782,99,04A30256-C
360,USD,Emma,Moore,23.04.2012 00:00:00,1,2049,10,5573F3BE-3
383,AUD,Tracy,Black,23.04.2012 00:00:00,1,1000,44,39AC0F9B-4
358,AUD,Clarence,Zhang,23.04.2012 00:00:00,1,2049,10,5175C3E5-6
362,AUD,Whitney,Rana,23.04.2012 00:00:00,1,2049,10,58889A3C-F
381,USD,Kathleen,Ramos,24.04.2012 00:00:00,1,1000,44,F084208C-4
358,GBP,Nicolas,Tang,24.04.2012 00:00:00,1,2049,10,2F6EA3CA-4
379,USD,Michael,Miller,24.04.2012 00:00:00,1,2181,56,4DB6E776-E
379,USD,Mariah,Sanders,24.04.2012 00:00:00,1,2181,56,320C9FE9-1
358,USD,Andrea,Cook,24.04.2012 00:00:00,1,2049,10,A6EDE024-C
377,AUD,Meredith,Gonzalez,24.04.2012 00:00:00,1,2181,56,64066158-9
385,AUD,Ebony,Perez,24.04.2012 00:00:00,1,1000,44,0DEDDD86-B
360,AUD,Edwin,Bhat,24.04.2012 00:00:00,1,2049,10,089067F0-E
331,AUD,Geoffrey,Sara,24.04.2012 00:00:00,1,782,99,51AC9AE3-A
377,USD,Eduardo,Bennett,25.04.2012 00:00:00,1,2181,56,CE56D905-C
368,USD,Charles,Anderson,25.04.2012 00:00:00,1,2443,35,94045C17-2
377,AUD,Deborah,Lal,25.04.2012 00:00:00,1,2181,56,61AF6301-0
370,GBP,Lacey,Gao,26.04.2012 00:00:00,1,2443,35,08A8B8D9-4
373,GBP,Kurt,Yuan,26.04.2012 00:00:00,1,2181,56,D4DE7F6A-B
373,USD,Jerome,Hernandez,26.04.2012 00:00:00,1,2181,56,DB4B18F8-1
385,USD,Melissa,Hughes,26.04.2012 00:00:00,1,1000,44,5E92AA01-8
375,AUD,Bruce,Sai,26.04.2012 00:00:00,1,2181,56,54657F16-A
325,AUD,Noah,Hill,26.04.2012 00:00:00,1,782,99,70BBF188-4
321,USD,Jennifer,Morris,27.04.2012 00:00:00,1,782,99,07CC3247-E
371,AUD,Latoya,Deng,27.04.2012 00:00:00,1,2181,56,DE489DAA-9
371,AUD,Theodore,Dominguez,27.04.2012 00:00:00,1,2181,56,5D7E2D1F-8
354,AUD,Anna,Martinez,27.04.2012 00:00:00,1,2071,42,CCC6CE79-D
356,AUD,Erica,Ye,27.04.2012 00:00:00,1,2071,42,D102B895-8
337,AUD,Jaclyn,Zhao,27.04.2012 00:00:00,1,782,99,AB4ED994-7
385,USD,Douglas,Fernandez,28.04.2012 00:00:00,1,1000,44,F758149E-6
362,USD,Cory,Chandra,28.04.2012 00:00:00,1,2049,10,283E9DB2-B
370,USD,Ashlee,Deng,28.04.2012 00:00:00,1,2443,35,CE5A741E-5
369,USD,Audrey,Moreno,28.04.2012 00:00:00,1,2443,35,4B58A350-9
387,USD,Aidan,Gonzales,28.04.2012 00:00:00,1,1000,44,CFA36E05-6
369,USD,Victoria,Jones,28.04.2012 00:00:00,1,2443,35,2E371B27-F
377,USD,Katherine,Wood,28.04.2012 00:00:00,1,2181,56,8EC7D6EE-2
356,USD,Fernando,Patterson,28.04.2012 00:00:00,1,2071,42,E9BEF622-9
356,AUD,Mindy,Kumar,28.04.2012 00:00:00,1,2071,42,E0C2ECA9-5
369,AUD,Toni,Garcia,28.04.2012 00:00:00,1,2443,35,0D4FBD63-1
369,AUD,Whitney,Suri,28.04.2012 00:00:00,1,2443,35,ADD2D814-C
323,AUD,Jon,Wang,28.04.2012 00:00:00,1,782,99,0E23705E-C
377,GBP,Casey,Chander,29.04.2012 00:00:00,1,2181,56,9DF12CB2-D
369,USD,Michele,Gutierrez,29.04.2012 00:00:00,1,2443,35,7FEF4173-D
389,USD,Paige,Griffin,29.04.2012 00:00:00,1,1000,44,A11E172F-0
329,USD,Stephanie,Gonzalez,29.04.2012 00:00:00,1,782,99,27E53801-4
327,AUD,Pedro,Serrano,29.04.2012 00:00:00,1,782,99,3D5EDCE1-7
377,GBP,Andre,Martinez,30.04.2012 00:00:00,1,2181,56,8EF36BE2-D
370,USD,Kaylee,Collins,30.04.2012 00:00:00,1,2443,35,C48AF125-E
333,USD,Todd,Zhang,30.04.2012 00:00:00,1,782,99,464AA3AF-F
329,USD,Jose,Wang,30.04.2012 00:00:00,1,782,99,041C590A-C
369,AUD,Drew,Andersen,30.04.2012 00:00:00,1,2443,35,759A9E14-0
377,AUD,Ruben,Martin,30.04.2012 00:00:00,1,2181,56,1A42A0D8-D
360,USD,Kristy,Munoz,01.05.2012 00:00:00,1,2049,10,300FC684-0
356,USD,Miguel,Bennett,01.05.2012 00:00:00,1,2071,42,A0C8DE2E-4
369,AUD,Orlando,Blanco,01.05.2012 00:00:00,1,2443,35,2CB6CEC0-4
379,AUD,Tony,Xu,01.05.2012 00:00:00,1,2181,56,0C92A6FF-9
377,USD,Arturo,Shen,02.05.2012 00:00:00,1,2181,56,4F808F69-F
323,GBP,Roy,Romero,02.05.2012 00:00:00,1,782,99,56D5A0FE-A
356,USD,Stacy,Moreno,02.05.2012 00:00:00,1,2071,42,AA92719D-8
360,CAD,Ruth,Fernandez,02.05.2012 00:00:00,1,2049,10,51234392-7
370,AUD,Alexis,Long,02.05.2012 00:00:00,1,2443,35,E795D859-9
389,AUD,Kelsey,Nara,02.05.2012 00:00:00,1,1000,44,DE24E014-4
369,USD,Jennifer,Walker,03.05.2012 00:00:00,1,2443,35,6A61CFA2-0
371,USD,Kelli,Sun,04.05.2012 00:00:00,1,2181,56,8B082B9E-C
383,USD,Charles,Sanchez,04.05.2012 00:00:00,1,1000,44,859FDD2C-5
371,USD,Nancy,Martinez,04.05.2012 00:00:00,1,2181,56,4F2FD843-A
335,USD,Kristina,Arun,04.05.2012 00:00:00,1,782,99,E3E32B9B-6
321,AUD,Isaac,Morris,04.05.2012 00:00:00,1,782,99,B676138D-9
321,AUD,Barbara,Huang,04.05.2012 00:00:00,1,782,99,2FC9A719-0
381,GBP,Valerie,Zheng,05.05.2012 00:00:00,1,1000,44,B260E4D6-A
377,USD,Cindy,Sara,05.05.2012 00:00:00,1,2181,56,2400EDA0-3
377,USD,Desiree,Ortega,05.05.2012 00:00:00,1,2181,56,55181230-0
371,USD,Karla,Tang,05.05.2012 00:00:00,1,2181,56,041ED0B8-D
325,USD,Victoria,Smith,05.05.2012 00:00:00,1,782,99,D219BF81-6
369,AUD,Cassandra,Arthur,05.05.2012 00:00:00,1,2443,35,F0C7C476-C
369,AUD,Nancy,Sanchez,05.05.2012 00:00:00,1,2443,35,D6E58DD4-3
360,AUD,Denise,Mehta,05.05.2012 00:00:00,1,2049,10,BFB82818-7
327,AUD,Briana,Carlson,05.05.2012 00:00:00,1,782,99,CECEBD9B-8
389,USD,Maria,Peterson,06.05.2012 00:00:00,1,1000,44,5B8631C8-F
387,USD,Samantha,Gonzales,06.05.2012 00:00:00,1,1000,44,5BE471AE-A
343,USD,Jackson,Powell,06.05.2012 00:00:00,1,782,99,CF38BD71-1
352,USD,Fernando,Smith,06.05.2012 00:00:00,1,2071,42,F077A4FC-6
377,AUD,Evelyn,Madan,06.05.2012 00:00:00,1,2181,56,652182E8-4
368,GBP,Wayne,Lal,07.05.2012 00:00:00,1,2443,35,82B3E699-4
360,CAD,Austin,Kumar,07.05.2012 00:00:00,1,2049,10,9EF33DBA-9
352,USD,Nathan,Taylor,07.05.2012 00:00:00,1,2071,42,C63014D2-B
377,AUD,Armando,Vazquez,07.05.2012 00:00:00,1,2181,56,E022E28F-3
371,AUD,Roberto,Diaz,07.05.2012 00:00:00,1,2181,56,DF8D8CAF-3
383,AUD,Terrance,Madan,07.05.2012 00:00:00,1,1000,44,3FE9F655-C
354,AUD,Juan,Peterson,07.05.2012 00:00:00,1,2071,42,38043268-6
352,USD,Suzanne,Zhou,08.05.2012 00:00:00,1,2071,42,6A983CD4-7
373,USD,Diane,Ruiz,08.05.2012 00:00:00,1,2181,56,67F6A986-0
370,AUD,Julio,Romero,08.05.2012 00:00:00,1,2443,35,6E8377A4-2
331,USD,Donna,Kumar,08.05.2012 00:00:00,1,782,99,4A5A0E70-D
354,GBP,Walter,Serrano,09.05.2012 00:00:00,1,2071,42,A474906C-C
362,USD,Alejandro,Lal,09.05.2012 00:00:00,1,2049,10,37BC07C9-D
327,USD,Regina,Subram,09.05.2012 00:00:00,1,782,99,49D45C3B-0
370,GBP,Stacy,Ruiz,09.05.2012 00:00:00,1,2443,35,B4922B7D-2
362,USD,Riley,Sanchez,09.05.2012 00:00:00,1,2049,10,0120F006-B
371,AUD,Juan,Vazquez,09.05.2012 00:00:00,1,2181,56,671E72B2-0
377,AUD,Jake,Chen,09.05.2012 00:00:00,1,2181,56,6BB44C7E-5
362,USD,Katrina,Sharma,10.05.2012 00:00:00,1,2049,10,FF400A22-E
371,USD,Adrienne,Sanz,10.05.2012 00:00:00,1,2181,56,4F00906B-1
369,GBP,Marshall,Lin,10.05.2012 00:00:00,1,2443,35,3D2D2FD5-7
333,USD,Darrell,Andersen,10.05.2012 00:00:00,1,782,99,92A5EF41-2
352,USD,Katherine,Thomas,10.05.2012 00:00:00,1,2071,42,5ADE7403-6
362,USD,Toni,Gonzalez,10.05.2012 00:00:00,1,2049,10,47549023-9
377,AUD,Clarence,Xie,10.05.2012 00:00:00,1,2181,56,914D45BC-0
371,AUD,Clarence,Shan,10.05.2012 00:00:00,1,2181,56,0D42B132-A
377,AUD,Theresa,Vazquez,10.05.2012 00:00:00,1,2181,56,85820AA7-E
371,AUD,Kaylee,Edwards,10.05.2012 00:00:00,1,2181,56,5DD6A748-1
329,AUD,Nelson,Rubio,10.05.2012 00:00:00,1,782,99,53281568-7
389,GBP,Gerald,Romero,11.05.2012 00:00:00,1,1000,44,1443367A-0
371,USD,George,Louverdis,11.05.2012 00:00:00,1,2181,56,EABC5F9A-7
371,GBP,Abigail,Williams,11.05.2012 00:00:00,1,2181,56,CCC1B131-8
369,USD,Amanda,Ward,11.05.2012 00:00:00,1,2443,35,F81D2279-C
375,AUD,Ebony,Mehta,11.05.2012 00:00:00,1,2181,56,1D4FC1DF-A
329,AUD,Alisha,Shen,11.05.2012 00:00:00,1,782,99,57DEB174-C
373,USD,Darren,Diaz,12.05.2012 00:00:00,1,2181,56,058624FD-2
368,USD,Marcus,Martinez,12.05.2012 00:00:00,1,2443,35,824FEBE8-A
362,USD,Faith,Hayes,12.05.2012 00:00:00,1,2049,10,2475B403-5
373,AUD,Mitchell,Shen,12.05.2012 00:00:00,1,2181,56,766A1F9F-E
377,USD,Tony,Chander,13.05.2012 00:00:00,1,2181,56,30A54B4B-8
354,USD,Meredith,Prasad,13.05.2012 00:00:00,1,2071,42,41210845-5
370,USD,Hailey,Russell,13.05.2012 00:00:00,1,2443,35,81E01A4B-8
369,USD,Wyatt,Bennett,13.05.2012 00:00:00,1,2443,35,C0A1F444-F
375,USD,Victoria,Davis,13.05.2012 00:00:00,1,2181,56,609E9EB2-F
370,GBP,Jeffery,Chen,14.05.2012 00:00:00,1,2443,35,90D07BD0-8
354,USD,Taylor,Ross,14.05.2012 00:00:00,1,2071,42,FD4396A3-D
337,USD,Amanda,Griffin,14.05.2012 00:00:00,1,782,99,590199D2-0
385,USD,Gary,Dominguez,15.05.2012 00:00:00,1,1000,44,7695DE52-7
352,USD,Diana,Ortega,15.05.2012 00:00:00,1,2071,42,6D6BB732-5
369,GBP,Logan,Mitchell,15.05.2012 00:00:00,1,2443,35,EBED025D-F
379,USD,Kelli,Hu,15.05.2012 00:00:00,1,2181,56,B1DE239F-4
370,USD,Blake,Mitchell,15.05.2012 00:00:00,1,2443,35,8986406C-C
360,USD,Michelle,Gray,15.05.2012 00:00:00,1,2049,10,ABD37C22-5
373,AUD,Troy,Sara,15.05.2012 00:00:00,1,2181,56,5AFF7D67-F
381,AUD,Marc,Blanco,15.05.2012 00:00:00,1,1000,44,2B013865-E
360,GBP,Nathan,Jenkins,16.05.2012 00:00:00,1,2049,10,9A380B9A-9
379,USD,Deanna,Garcia,16.05.2012 00:00:00,1,2181,56,F7F1058A-1
335,GBP,Marshall,Sutton,16.05.2012 00:00:00,1,782,99,93A816AF-F
377,AUD,Kara,Lal,16.05.2012 00:00:00,1,2181,56,0C2122B1-6
325,USD,Cameron,Bryant,16.05.2012 00:00:00,1,782,99,1274CA94-A
323,AUD,Kathryn,She,16.05.2012 00:00:00,1,782,99,0595F66B-8
331,USD,Micah,Lin,17.05.2012 00:00:00,1,782,99,1E5B2F36-3
377,USD,Jessie,Suarez,17.05.2012 00:00:00,1,2181,56,095A7FB4-1
352,USD,Renee,Ruiz,17.05.2012 00:00:00,1,2071,42,FCFCCA6C-7
369,AUD,Ian,Price,17.05.2012 00:00:00,1,2443,35,0569E49C-3
371,AUD,Arthur,Fernandez,17.05.2012 00:00:00,1,2181,56,FAF7E53A-9
327,AUD,Devin,Green,17.05.2012 00:00:00,1,782,99,C2618353-C
323,AUD,Pedro,Suri,17.05.2012 00:00:00,1,782,99,CBAF4AD8-7
389,USD,Alisha,Wang,18.05.2012 00:00:00,1,1000,44,91ED7F72-C
373,GBP,Cameron,Anderson,18.05.2012 00:00:00,1,2181,56,0DD5B899-C
358,USD,Wyatt,Perez,18.05.2012 00:00:00,1,2049,10,3314B11B-5
356,USD,Kyle,Gonzalez,18.05.2012 00:00:00,1,2071,42,C90025CD-6
356,USD,Kathleen,Ortega,19.05.2012 00:00:00,1,2071,42,EF5324B3-3
360,USD,Faith,Ward,19.05.2012 00:00:00,1,2049,10,B6837B20-E
335,AUD,Aidan,Foster,19.05.2012 00:00:00,1,782,99,F81B1E10-1
362,USD,Seth,Taylor,19.05.2012 00:00:00,1,2049,10,F3A37CEF-C
352,USD,Warren,Black,19.05.2012 00:00:00,1,2071,42,DF58B22A-3
373,AUD,Carolyn,Gonzalez,19.05.2012 00:00:00,1,2181,56,51603A0C-C
370,AUD,Lindsey,Luo,19.05.2012 00:00:00,1,2443,35,D56E7ACF-9
321,USD,Connor,Perez,19.05.2012 00:00:00,1,782,99,D5678753-6
354,AUD,Elizabeth,Alexander,19.05.2012 00:00:00,1,2071,42,150A38FA-1
385,USD,Kaitlin,Rana,20.05.2012 00:00:00,1,1000,44,62B38BC4-E
362,GBP,Joseph,Taylor,20.05.2012 00:00:00,1,2049,10,7F68B09C-7
358,GBP,Nicolas,Kumar,20.05.2012 00:00:00,1,2049,10,32F258B2-E
368,USD,Ebony,Moreno,20.05.2012 00:00:00,1,2443,35,1406512A-0
387,CAD,Sydney,Hill,20.05.2012 00:00:00,1,1000,44,6CDB2F94-8
325,USD,Lawrence,Alvarez,20.05.2012 00:00:00,1,782,99,F277CAFF-F
325,USD,Nathan,Robinson,20.05.2012 00:00:00,1,782,99,9E830047-E
368,GBP,Andrew,Jones,21.05.2012 00:00:00,1,2443,35,44EF9850-5
354,USD,Charles,Weisman,21.05.2012 00:00:00,1,2071,42,DFE4E209-0
375,AUD,Candace,Madan,21.05.2012 00:00:00,1,2181,56,DE2189EF-2
337,USD,Victoria,Gray,21.05.2012 00:00:00,1,782,99,E41413CB-7
381,USD,Brianna,Torres,22.05.2012 00:00:00,1,1000,44,643A643F-7
383,USD,Gabrielle,Cooper,22.05.2012 00:00:00,1,1000,44,CADEAD77-8
354,USD,Mariah,Patterson,22.05.2012 00:00:00,1,2071,42,9313F21B-E
371,AUD,Lance,Sanz,22.05.2012 00:00:00,1,2181,56,0453371D-5
327,AUD,Pamela,Lopez,22.05.2012 00:00:00,1,782,99,D3EF95DC-7
368,USD,Madison,Hayes,23.05.2012 00:00:00,1,2443,35,6EAAE7FD-A
368,GBP,Kate,Rai,23.05.2012 00:00:00,1,2443,35,3D2DF291-E
354,USD,Jack,Scott,23.05.2012 00:00:00,1,2071,42,01CC6320-3
360,USD,Riley,Morgan,23.05.2012 00:00:00,1,2049,10,B9F746A6-F
362,USD,Hunter,Hayes,23.05.2012 00:00:00,1,2049,10,A0A7358B-5
331,USD,Julia,Wilson,23.05.2012 00:00:00,1,782,99,A3ADBC9A-D
371,AUD,Devon,Luo,23.05.2012 00:00:00,1,2181,56,2BAD80B7-8
373,AUD,Alisha,Zheng,23.05.2012 00:00:00,1,2181,56,56B781F3-4
321,USD,Alyssa,White,23.05.2012 00:00:00,1,782,99,056063C9-0
339,AUD,Hector,Gutierrez,23.05.2012 00:00:00,1,782,99,D478791A-1
379,USD,Ashley,Hughes,24.05.2012 00:00:00,1,2181,56,3E820C01-5
368,GBP,Theodore,Vazquez,24.05.2012 00:00:00,1,2443,35,2464C64A-9
373,USD,Evan,Howard,24.05.2012 00:00:00,1,2181,56,7D9735E6-8
323,GBP,Tiffany,Hu,24.05.2012 00:00:00,1,782,99,DBEBA372-D
360,USD,Chloe,Ramirez,24.05.2012 00:00:00,1,2049,10,658E3ED1-6
356,USD,Angela,Barnes,24.05.2012 00:00:00,1,2071,42,6FC3155C-2
371,AUD,Amy,He,24.05.2012 00:00:00,1,2181,56,FA24781C-4
371,AUD,Cedric,Kumar,24.05.2012 00:00:00,1,2181,56,5E4B4743-7
354,USD,Wendy,Alvarez,25.05.2012 00:00:00,1,2071,42,0A27F72E-5
354,USD,Mitchell,Xu,25.05.2012 00:00:00,1,2071,42,E1795818-1
373,USD,Mario,Nath,25.05.2012 00:00:00,1,2181,56,C4B179C1-4
329,GBP,Yolanda,Raje,25.05.2012 00:00:00,1,782,99,1F808547-8
337,USD,Natalie,Wilson,25.05.2012 00:00:00,1,782,99,C7A7862F-E
370,AUD,Karen,Cai,25.05.2012 00:00:00,1,2443,35,78E2C64B-4
389,USD,Lorrin,Smith-Bates,26.05.2012 00:00:00,1,1000,44,FD1457DF-D
321,GBP,Grace,Howard,26.05.2012 00:00:00,1,782,99,418C82EE-9
369,USD,Juan,Rogers,26.05.2012 00:00:00,1,2443,35,5BD2A556-4
383,USD,Emma,Cook,26.05.2012 00:00:00,1,1000,44,7B811ADF-B
385,CAD,Cassidy,Griffin,26.05.2012 00:00:00,1,1000,44,8C76353C-9
385,USD,Caroline,Foster,26.05.2012 00:00:00,1,1000,44,5665AD4D-0
321,USD,Hailey,Wood,26.05.2012 00:00:00,1,782,99,731BD760-E
325,USD,Shane,Chandra,26.05.2012 00:00:00,1,782,99,0CCFC275-D
327,CAD,Christian,Wilson,26.05.2012 00:00:00,1,782,99,8396C8C7-1
